artist,title,key,song_url,artist_url
Post Malone,Wow.,81493343,e0eed23ca5adb971783b31cd350ef5e076724ea3,93fec27f9aac86526b9010e882037afbda4e3d5f
Billie Eilish,xanny,66395204,5fd6ab983596b744017ac43471810ca810eba0e5,bcf71477d890a736eb769dc5f8af4e7d28278824
Taylor Swift,You Need To Calm Down,95367949,fc529bd7c299b310b459e9e08afcf5fd6bb9a71f,62b33d12e2b9a033cf77585f6e3d4b2c6b3a63a1
Billie Eilish,you should see me in a crown,81476255,9670fda6c30abbced8a997fa42528c16a85952e4,bcf71477d890a736eb769dc5f8af4e7d28278824
Khalid,Young Dumb & Broke,83910873,6f984c9c6e43eccb00fefdce091212f08887258a,e52c824585bfeef4d674b509437120805300f557
5 Seconds of Summer,Youngblood,74374203,aa8cf1c01ebd584c577076e4c369640d13bf0cca,81f45e1c43d961f38e0885e79db547b86d25d101
VIEWS with David Dobrik and Jason Nash,YouTube Douchebags,70434777,,
Waveform: The MKBHD Podcast,"YouTube Sues, Elon Tweets, and Apple Has Battery Problems",79654113,,
AllttA,Zebulon (fg. IX),67582742,32c7593381cdc5e2057c789ad3154e0b43fe192d,7886e77283859d10a57924b3085a8766d0d461ff
Imagine Dragons,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",70377468,ecc99fe255bcc917d16be26390057fd1abd1abff,01b36ca0f45f2f15117022a2754287a6ca1acdcc
